SITE CODE= 41329éÖãõêÏésàÍÇÃã{          ,37.4962,137.2705, 15.86,7.6,45292.6738723, 12.58, 21.45
 LAT.=   37.0388
 LON.=  137.8633
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 10
 NS,EW,UD
-2.025,1.616,0.069
-1.917,1.317,0.103
-1.746,1.085,0.371
-1.553,0.892,0.806
-1.387,0.746,1.182
-1.308,0.731,1.280
-1.328,0.911,1.076
-1.381,1.215,0.747
-1.371,1.456,0.503
-1.279,1.487,0.400
-1.208,1.327,0.328
-1.315,1.122,0.184
-1.656,0.990,-0.001
-2.114,0.938,-0.121
-2.473,0.910,-0.149
-2.574,0.882,-0.167
-2.414,0.878,-0.222
-2.102,0.909,-0.214
-1.757,0.937,-0.004
-1.435,0.919,0.365
-1.144,0.866,0.637
-0.879,0.833,0.581
-0.638,0.851,0.228
-0.406,0.883,-0.189
-0.170,0.880,-0.504
0.051,0.862,-0.755
0.188,0.904,-1.015
0.169,1.058,-1.190
-0.005,1.263,-1.097
-0.229,1.387,-0.737
-0.365,1.335,-0.394
-0.341,1.126,-0.375
-0.212,0.866,-0.660
-0.114,0.650,-0.917
-0.162,0.500,-0.852
-0.365,0.374,-0.519
-0.644,0.233,-0.241
-0.902,0.092,-0.264
-1.103,0.011,-0.539
-1.271,0.045,-0.815
-1.430,0.201,-0.903
-1.566,0.431,-0.807
-1.642,0.682,-0.655
-1.639,0.940,-0.554
-1.578,1.213,-0.512
-1.480,1.479,-0.478
-1.348,1.657,-0.401
-1.179,1.665,-0.281
-1.010,1.504,-0.155
-0.901,1.291,-0.058
-0.879,1.167,-0.005
-0.884,1.191,-0.008
-0.811,1.312,-0.092
-0.603,1.454,-0.255
-0.308,1.583,-0.410
-0.051,1.708,-0.402
0.078,1.820,-0.151
0.078,1.882,0.233
0.010,1.878,0.501
-0.079,1.834,0.483
-0.196,1.769,0.248
-0.358,1.625,0.025
-0.534,1.294,-0.028
-0.636,0.734,0.057
-0.590,0.071,0.125
-0.412,-0.454,0.080
-0.207,-0.647,-0.053
-0.087,-0.474,-0.196
-0.085,-0.050,-0.307
-0.147,0.472,-0.380
-0.205,0.961,-0.411
-0.230,1.310,-0.388
-0.232,1.413,-0.323
-0.214,1.215,-0.265
-0.166,0.788,-0.267
-0.087,0.329,-0.325
-0.016,0.045,-0.378
-0.010,0.018,-0.365
-0.095,0.164,-0.293
-0.259,0.331,-0.248
-0.468,0.428,-0.326
-0.697,0.470,-0.529
-0.925,0.521,-0.740
-1.100,0.612,-0.817
-1.147,0.732,-0.724
-1.008,0.870,-0.564
-0.697,1.045,-0.469
-0.312,1.256,-0.456
0.013,1.441,-0.421
0.187,1.492,-0.274
0.207,1.341,-0.059
0.137,1.033,0.082
0.044,0.690,0.048
-0.039,0.435,-0.134
-0.098,0.318,-0.359
-0.109,0.335,-0.539
-0.041,0.458,-0.637
0.103,0.649,-0.630
0.259,0.844,-0.497
0.323,0.976,-0.273
0.226,1.012,-0.074
-0.023,0.982,-0.020
-0.344,0.945,-0.121
-0.645,0.916,-0.259
-0.870,0.831,-0.303
-1.006,0.582,-0.247
-1.058,0.106,-0.198
-1.033,-0.557,-0.249
-0.942,-1.270,-0.379
-0.817,-1.863,-0.482
-0.705,-2.209,-0.476
-0.640,-2.269,-0.369
-0.623,-2.079,-0.249
-0.612,-1.716,-0.212
-0.565,-1.270,-0.311
-0.476,-0.841,-0.512
-0.391,-0.526,-0.699
-0.369,-0.387,-0.738
-0.443,-0.409,-0.604
-0.590,-0.501,-0.401
-0.756,-0.549,-0.275
-0.898,-0.489,-0.263
-1.006,-0.333,-0.268
-1.111,-0.145,-0.190
-1.256,-0.005,-0.038
-1.449,0.031,0.098
-1.657,-0.067,0.188
-1.809,-0.289,0.300
-1.849,-0.594,0.476
-1.760,-0.917,0.609
-1.566,-1.220,0.515
-1.297,-1.514,0.136
-0.980,-1.830,-0.344
-0.647,-2.174,-0.624
-0.350,-2.488,-0.553
-0.148,-2.689,-0.238
-0.057,-2.734,0.078
-0.040,-2.663,0.251
-0.036,-2.569,0.331
-0.014,-2.514,0.455
0.007,-2.477,0.669
-0.018,-2.369,0.885
-0.111,-2.119,0.990
-0.250,-1.728,0.966
-0.394,-1.265,0.885
-0.499,-0.808,0.803
-0.530,-0.410,0.694
-0.460,-0.112,0.516
-0.272,0.040,0.332
0.021,0.021,0.293
0.363,-0.120,0.505
0.667,-0.256,0.880
0.865,-0.279,1.181
0.953,-0.196,1.224
1.003,-0.141,1.029
1.107,-0.232,0.779
1.300,-0.443,0.635
1.528,-0.608,0.622
1.704,-0.593,0.681
1.798,-0.437,0.772
1.864,-0.325,0.886
1.971,-0.404,0.972
2.114,-0.640,0.928
2.209,-0.845,0.701
2.186,-0.859,0.393
2.064,-0.684,0.188
1.927,-0.458,0.180
1.832,-0.323,0.296
1.746,-0.313,0.402
1.601,-0.376,0.465
1.388,-0.456,0.560
1.178,-0.543,0.731
1.055,-0.648,0.911
1.033,-0.744,1.017
1.047,-0.762,1.065
1.020,-0.652,1.151
0.929,-0.438,1.290
0.806,-0.238,1.354
0.685,-0.191,1.200
0.574,-0.362,0.845
0.462,-0.700,0.475
0.348,-1.082,0.259
0.266,-1.393,0.211
0.259,-1.590,0.230
0.351,-1.677,0.252
0.519,-1.670,0.307
0.709,-1.576,0.425
0.877,-1.424,0.532
1.026,-1.284,0.492
1.203,-1.234,0.246
1.456,-1.293,-0.099
1.772,-1.396,-0.340
2.081,-1.443,-0.340
2.296,-1.373,-0.126
2.385,-1.198,0.148
2.381,-0.982,0.312
2.339,-0.799,0.282
2.272,-0.707,0.100
2.141,-0.736,-0.089
1.906,-0.867,-0.130
1.567,-1.027,0.036
1.183,-1.119,0.316
0.826,-1.074,0.538
0.550,-0.905,0.573
0.366,-0.694,0.409
0.260,-0.538,0.123
0.226,-0.490,-0.180
0.286,-0.530,-0.389
0.471,-0.580,-0.389
0.777,-0.563,-0.152
1.140,-0.473,0.169
1.457,-0.395,0.293
1.664,-0.438,0.043
1.767,-0.625,-0.433
1.822,-0.839,-0.754
1.855,-0.904,-0.656
1.837,-0.746,-0.251
1.727,-0.467,0.096
1.538,-0.259,0.132
1.345,-0.228,-0.067
1.220,-0.328,-0.239
1.179,-0.470,-0.227
1.183,-0.652,-0.096
1.195,-0.953,0.008
1.206,-1.389,0.025
1.238,-1.811,-0.002
1.317,-2.001,-0.034
1.475,-1.876,-0.101
1.736,-1.574,-0.234
2.080,-1.318,-0.407
2.415,-1.208,-0.539
2.597,-1.147,-0.577
2.527,-0.977,-0.528
2.235,-0.642,-0.444
1.880,-0.232,-0.384
1.631,0.121,-0.401
1.550,0.350,-0.517
1.571,0.458,-0.707
1.579,0.492,-0.888
1.500,0.524,-0.977
1.330,0.652,-0.956
1.104,0.944,-0.882
0.876,1.349,-0.829
0.720,1.667,-0.807
0.712,1.672,-0.779
0.866,1.302,-0.726
1.083,0.719,-0.698
1.174,0.183,-0.762
0.986,-0.157,-0.913
0.539,-0.360,-1.042
0.038,-0.594,-1.024
-0.258,-0.969,-0.833
-0.210,-1.446,-0.599
0.127,-1.881,-0.513
0.565,-2.121,-0.672
0.922,-2.074,-0.975
1.108,-1.737,-1.183
1.122,-1.186,-1.119
1.013,-0.553,-0.827
0.856,0.019,-0.547
0.725,0.442,-0.504
0.676,0.707,-0.708
0.702,0.869,-0.947
0.733,0.985,-0.981
0.699,1.074,-0.763
0.589,1.116,-0.455
0.468,1.087,-0.263
0.423,1.008,-0.250
0.476,0.961,-0.303
0.576,1.046,-0.271
0.652,1.292,-0.122
0.678,1.603,0.027
0.703,1.793,0.033
0.806,1.722,-0.114
1.013,1.418,-0.270
1.258,1.069,-0.260
1.400,0.871,-0.050
1.324,0.878,0.216
1.008,0.975,0.336
0.550,0.999,0.228
0.097,0.877,-0.032
-0.237,0.655,-0.296
-0.420,0.410,-0.468
-0.484,0.167,-0.542
-0.478,-0.093,-0.552
-0.432,-0.354,-0.530
-0.348,-0.528,-0.514
-0.209,-0.511,-0.548
-0.012,-0.278,-0.643
0.210,0.073,-0.740
0.375,0.392,-0.740
0.383,0.571,-0.585
0.193,0.595,-0.324
-0.133,0.513,-0.079
-0.442,0.392,0.048
-0.585,0.297,0.035
-0.500,0.287,-0.076
-0.235,0.401,-0.223
0.095,0.634,-0.342
0.377,0.920,-0.378
0.539,1.181,-0.303
0.557,1.393,-0.149
0.457,1.593,-0.001
0.307,1.821,0.069
0.195,2.053,0.065
0.174,2.187,0.066
0.216,2.114,0.139
0.238,1.793,0.258
0.171,1.293,0.311
0.033,0.755,0.186
-0.073,0.318,-0.130
-0.026,0.058,-0.516
0.229,-0.038,-0.778
0.649,-0.048,-0.769
1.119,-0.053,-0.505
1.497,-0.091,-0.179
1.675,-0.136,-0.031
1.630,-0.136,-0.163
1.443,-0.052,-0.445
1.256,0.110,-0.617
1.167,0.309,-0.500
1.152,0.506,-0.137
1.098,0.687,0.270
0.904,0.858,0.520
0.567,1.011,0.546
0.163,1.103,0.415
-0.244,1.066,0.253
-0.644,0.870,0.166
-1.057,0.565,0.203
-1.463,0.257,0.342
-1.773,0.047,0.515
-1.887,-0.033,0.646
-1.747,-0.014,0.694
-1.382,0.053,0.665
-0.901,0.132,0.601
-0.455,0.187,0.553
-0.162,0.164,0.549
-0.067,0.023,0.573
-0.116,-0.216,0.579
-0.208,-0.462,0.535
-0.245,-0.624,0.470
-0.158,-0.690,0.436
0.099,-0.733,0.435
0.540,-0.843,0.397
1.108,-1.023,0.273
1.654,-1.181,0.121
1.990,-1.199,0.080
2.007,-1.023,0.201
1.738,-0.716,0.371
1.336,-0.417,0.431
0.965,-0.246,0.367
0.716,-0.226,0.360
0.594,-0.280,0.581
0.556,-0.311,0.976
0.562,-0.285,1.281
0.585,-0.238,1.297
0.614,-0.202,1.116
0.647,-0.155,1.031
0.684,-0.048,1.230
0.721,0.122,1.574
0.740,0.284,1.746
0.716,0.372,1.586
0.610,0.401,1.258
0.374,0.430,1.072
-0.024,0.458,1.149
-0.555,0.384,1.311
-1.109,0.132,1.291
-1.543,-0.212,1.012
-1.762,-0.417,0.628
-1.791,-0.301,0.350
-1.743,0.072,0.254
-1.732,0.436,0.287
-1.800,0.549,0.371
-1.904,0.402,0.459
-1.958,0.194,0.520
-1.868,0.127,0.523
-1.569,0.254,0.480
-1.064,0.484,0.467
-0.461,0.706,0.575
0.055,0.872,0.825
0.328,0.968,1.150
0.341,0.975,1.456
0.226,0.872,1.684
0.153,0.680,1.815
0.187,0.454,1.834
0.259,0.231,1.716
0.249,0.003,1.468
0.106,-0.242,1.140
-0.132,-0.450,0.803
-0.394,-0.509,0.513
-0.635,-0.350,0.285
-0.844,-0.053,0.105
-1.003,0.180,-0.053
-1.095,0.171,-0.198
-1.129,-0.082,-0.320
-1.154,-0.404,-0.381
-1.229,-0.580,-0.337
-1.366,-0.513,-0.177
-1.512,-0.283,0.039
-1.598,-0.066,0.198
-1.593,0.002,0.216
-1.523,-0.108,0.118
-1.436,-0.330,0.032
-1.356,-0.569,0.080
-1.283,-0.757,0.262
-1.221,-0.870,0.444
-1.192,-0.919,0.488
-1.201,-0.933,0.371
-1.215,-0.949,0.171
-1.167,-0.993,-0.039
-1.018,-1.048,-0.269
-0.806,-1.033,-0.549
-0.627,-0.854,-0.829
-0.562,-0.482,-0.994
-0.611,-0.010,-0.989
-0.708,0.398,-0.898
-0.783,0.614,-0.867
-0.822,0.658,-0.940
-0.862,0.685,-1.019
-0.936,0.862,-0.991
-1.028,1.243,-0.866
-1.067,1.731,-0.760
-0.984,2.151,-0.751
-0.757,2.368,-0.813
-0.430,2.342,-0.879
-0.092,2.117,-0.948
0.159,1.778,-1.065
0.250,1.399,-1.215
0.160,1.029,-1.287
-0.056,0.675,-1.193
-0.284,0.302,-1.001
-0.400,-0.129,-0.897
-0.346,-0.616,-1.010
-0.159,-1.076,-1.279
0.050,-1.398,-1.530
0.169,-1.529,-1.645
0.141,-1.530,-1.639
-0.029,-1.510,-1.569
-0.303,-1.515,-1.430
-0.624,-1.482,-1.181
-0.937,-1.330,-0.860
-1.182,-1.102,-0.609
-1.309,-0.986,-0.546
-1.296,-1.163,-0.630
-1.150,-1.625,-0.703
-0.908,-2.142,-0.662
-0.606,-2.446,-0.563
-0.273,-2.421,-0.537
0.074,-2.140,-0.619
0.408,-1.742,-0.699
0.681,-1.316,-0.662
0.847,-0.907,-0.511
0.908,-0.580,-0.367
0.932,-0.417,-0.339
1.008,-0.429,-0.426
1.163,-0.493,-0.560
1.324,-0.447,-0.673
1.373,-0.230,-0.747
1.250,0.058,-0.802
0.989,0.260,-0.876
0.674,0.287,-0.980
0.378,0.153,-1.054
0.159,-0.093,-0.972
0.086,-0.425,-0.658
0.242,-0.824,-0.216
0.656,-1.225,0.086
1.248,-1.529,0.037
1.846,-1.694,-0.312
2.289,-1.768,-0.671
2.499,-1.833,-0.791
2.490,-1.911,-0.683
2.315,-1.939,-0.562
2.032,-1.845,-0.585
1.716,-1.652,-0.705
1.463,-1.464,-0.776
1.345,-1.381,-0.749
1.367,-1.398,-0.715
1.452,-1.415,-0.763
1.517,-1.327,-0.851
1.545,-1.108,-0.852
1.595,-0.828,-0.715
1.718,-0.600,-0.529
1.895,-0.497,-0.430
2.034,-0.500,-0.463
2.054,-0.505,-0.557
1.945,-0.393,-0.614
1.757,-0.125,-0.602
1.538,0.221,-0.549
1.299,0.507,-0.486
1.047,0.633,-0.414
0.835,0.611,-0.326
0.746,0.519,-0.241
0.819,0.404,-0.187
1.011,0.233,-0.157
1.232,-0.044,-0.097
1.423,-0.411,0.032
1.597,-0.781,0.188
1.791,-1.055,0.266
1.997,-1.189,0.207
2.135,-1.197,0.072
2.112,-1.110,-0.017
1.896,-0.972,-0.032
1.552,-0.856,-0.093
1.208,-0.867,-0.332
0.983,-1.068,-0.696
0.909,-1.432,-0.935
0.916,-1.852,-0.833
0.888,-2.228,-0.431
0.755,-2.508,-0.009
0.546,-2.675,0.186
0.363,-2.688,0.159
0.295,-2.498,0.103
0.369,-2.112,0.134
0.566,-1.622,0.165
0.865,-1.144,0.042
1.245,-0.712,-0.231
1.650,-0.253,-0.449
1.983,0.326,-0.412
2.156,1.031,-0.135
2.158,1.754,0.148
2.066,2.362,0.210
1.989,2.800,0.048
1.994,3.104,-0.134
2.072,3.326,-0.120
2.171,3.443,0.114
2.236,3.348,0.401
2.249,2.944,0.555
2.244,2.256,0.530
2.274,1.452,0.419
2.365,0.752,0.330
2.488,0.266,0.291
2.585,-0.085,0.270
2.636,-0.498,0.234
2.684,-1.114,0.153
2.793,-1.881,-0.042
2.970,-2.571,-0.425
3.150,-2.936,-0.971
3.248,-2.879,-1.501
3.229,-2.495,-1.791
3.118,-1.998,-1.762
2.950,-1.572,-1.526
2.747,-1.284,-1.241
2.517,-1.081,-0.954
2.259,-0.870,-0.614
1.956,-0.594,-0.227
1.581,-0.258,0.092
1.154,0.089,0.219
0.781,0.405,0.181
0.599,0.679,0.125
0.652,0.928,0.155
0.819,1.163,0.247
0.901,1.373,0.320
0.794,1.532,0.364
0.573,1.618,0.440
0.403,1.628,0.557
0.394,1.569,0.605
0.523,1.454,0.435
0.708,1.295,0.005
0.908,1.117,-0.553
1.152,0.963,-1.031
1.471,0.876,-1.268
1.843,0.867,-1.249
2.199,0.887,-1.088
2.463,0.844,-0.944
2.599,0.673,-0.916
2.589,0.407,-0.986
2.420,0.175,-1.050
2.090,0.116,-1.012
1.648,0.266,-0.865
1.207,0.508,-0.689
0.902,0.681,-0.594
0.804,0.703,-0.651
0.869,0.640,-0.841
0.980,0.623,-1.046
1.026,0.704,-1.092
0.964,0.794,-0.860
0.805,0.731,-0.401
0.566,0.416,0.075
0.269,-0.107,0.353
-0.030,-0.677,0.384
-0.229,-1.124,0.286
-0.244,-1.361,0.194
-0.083,-1.418,0.120
0.144,-1.387,-0.002
0.317,-1.349,-0.189
0.414,-1.318,-0.372
0.525,-1.246,-0.477
0.765,-1.065,-0.505
1.157,-0.745,-0.490
1.613,-0.310,-0.413
2.007,0.178,-0.211
2.268,0.655,0.109
2.407,1.082,0.416
2.481,1.439,0.547
2.533,1.716,0.452
2.558,1.914,0.240
2.508,2.048,0.065
2.329,2.148,-0.005
2.000,2.240,-0.021
1.576,2.328,-0.069
1.171,2.383,-0.183
0.887,2.352,-0.315
0.737,2.197,-0.389
0.627,1.921,-0.364
0.429,1.566,-0.267
0.091,1.193,-0.169
-0.327,0.853,-0.145
-0.710,0.574,-0.218
-0.967,0.357,-0.351
-1.061,0.168,-0.460
-0.996,-0.052,-0.460
-0.794,-0.364,-0.311
-0.512,-0.785,-0.062
-0.230,-1.241,0.175
-0.009,-1.609,0.298
0.153,-1.783,0.311
0.302,-1.747,0.315
0.460,-1.563,0.409
0.585,-1.302,0.559
0.613,-0.997,0.594
0.536,-0.651,0.359
0.433,-0.287,-0.131
0.415,0.050,-0.663
0.543,0.339,-0.981
0.772,0.622,-0.991
0.984,0.967,-0.803
1.056,1.391,-0.620
0.938,1.827,-0.555
0.678,2.156,-0.582
0.379,2.308,-0.615
0.126,2.301,-0.632
-0.063,2.203,-0.678
-0.211,2.082,-0.788
-0.329,1.963,-0.927
-0.391,1.847,-1.020
-0.371,1.708,-1.034
-0.291,1.510,-0.998
-0.198,1.217,-0.941
-0.121,0.827,-0.841
-0.048,0.384,-0.655
0.038,-0.032,-0.392
0.115,-0.361,-0.140
0.136,-0.597,0.006
0.082,-0.774,0.014
-0.008,-0.937,-0.072
-0.089,-1.108,-0.186
-0.163,-1.279,-0.300
-0.291,-1.431,-0.419
-0.528,-1.547,-0.553
-0.869,-1.624,-0.692
-1.231,-1.664,-0.819
-1.514,-1.662,-0.926
-1.660,-1.591,-1.021
-1.678,-1.400,-1.104
-1.629,-1.037,-1.149
-1.575,-0.504,-1.114
-1.561,0.114,-0.974
-1.589,0.682,-0.743
-1.632,1.084,-0.474
-1.648,1.299,-0.221
-1.608,1.392,-0.028
-1.521,1.449,0.077
-1.441,1.507,0.068
-1.438,1.543,-0.060
-1.540,1.523,-0.270
-1.699,1.441,-0.494
-1.814,1.320,-0.671
-1.809,1.177,-0.785
-1.706,1.013,-0.841
-1.614,0.815,-0.836
-1.643,0.580,-0.759
-1.795,0.314,-0.632
-1.946,0.043,-0.532
-1.934,-0.182,-0.528
-1.685,-0.279,-0.603
-1.265,-0.183,-0.655
-0.823,0.093,-0.589
-0.485,0.426,-0.423
-0.293,0.640,-0.292
-0.224,0.618,-0.330
-0.251,0.385,-0.542
-0.376,0.087,-0.785
-0.612,-0.121,-0.881
-0.951,-0.175,-0.767
-1.356,-0.124,-0.527
-1.763,-0.062,-0.318
-2.088,-0.052,-0.219
-2.248,-0.086,-0.184
-2.198,-0.124,-0.114
-1.960,-0.154,0.036
-1.621,-0.185,0.218
-1.286,-0.212,0.346
-1.027,-0.185,0.352
-0.873,-0.048,0.220
-0.828,0.191,-0.030
-0.874,0.415,-0.322
-0.985,0.479,-0.533
-1.124,0.327,-0.555
-1.268,0.054,-0.387
-1.421,-0.161,-0.150
-1.586,-0.197,0.030
-1.737,-0.065,0.150
-1.835,0.146,0.318
-1.863,0.359,0.590
-1.846,0.562,0.872
-1.799,0.753,0.993
-1.674,0.888,0.903
-1.395,0.898,0.728
-0.956,0.760,0.634
-0.480,0.525,0.666
-0.141,0.272,0.732
-0.034,0.048,0.742
-0.106,-0.137,0.703
-0.237,-0.269,0.668
-0.362,-0.310,0.644
-0.494,-0.235,0.599
-0.655,-0.078,0.552
-0.810,0.093,0.576
-0.901,0.229,0.701
-0.921,0.336,0.827
-0.940,0.431,0.796
-1.022,0.479,0.571
-1.158,0.409,0.294
-1.277,0.195,0.135
-1.331,-0.078,0.118
-1.325,-0.251,0.109
-1.289,-0.218,-0.022
-1.214,-0.003,-0.241
-1.068,0.279,-0.391
-0.858,0.515,-0.353
-0.655,0.680,-0.143
-0.550,0.808,0.120
-0.588,0.926,0.330
-0.742,1.002,0.447
-0.953,0.981,0.494
-1.172,0.840,0.514
-1.374,0.619,0.556
-1.537,0.382,0.652
-1.631,0.173,0.791
-1.633,-0.012,0.910
-1.532,-0.207,0.922
-1.355,-0.446,0.775
-1.161,-0.740,0.497
-1.035,-1.073,0.201
-1.041,-1.408,0.036
-1.192,-1.696,0.094
-1.433,-1.889,0.346
-1.684,-1.949,0.656
-1.874,-1.854,0.866
-1.947,-1.611,0.910
-1.868,-1.265,0.851
-1.631,-0.896,0.806
-1.289,-0.585,0.829
-0.954,-0.378,0.878
-0.726,-0.257,0.874
-0.617,-0.166,0.803
-0.533,-0.067,0.717
-0.364,0.015,0.668
-0.075,0.011,0.634
0.264,-0.116,0.539
0.549,-0.310,0.354
0.708,-0.450,0.148
0.720,-0.419,0.026
0.593,-0.203,0.014
0.356,0.102,0.031
0.064,0.354,-0.011
-0.212,0.446,-0.105
-0.442,0.367,-0.159
-0.669,0.195,-0.121
-0.964,0.054,-0.036
-1.350,0.030,0.018
-1.759,0.116,0.037
-2.091,0.195,0.095
-2.292,0.125,0.229
-2.387,-0.139,0.374
-2.415,-0.487,0.425
-2.384,-0.724,0.374
-2.279,-0.720,0.348
-2.108,-0.522,0.507
-1.925,-0.298,0.878
-1.793,-0.202,1.325
-1.737,-0.260,1.624
-1.744,-0.389,1.617
-1.777,-0.489,1.301
-1.805,-0.507,0.829
-1.802,-0.458,0.410
-1.747,-0.392,0.184
-1.620,-0.371,0.155
-1.400,-0.440,0.236
-1.089,-0.594,0.339
-0.733,-0.771,0.435
-0.449,-0.874,0.532
-0.358,-0.827,0.619
-0.495,-0.623,0.690
-0.750,-0.321,0.777
-0.929,-0.027,0.932
-0.889,0.147,1.146
-0.633,0.114,1.309
-0.296,-0.136,1.292
-0.044,-0.521,1.080
0.009,-0.891,0.798
-0.164,-1.114,0.603
-0.505,-1.149,0.565
-0.886,-1.060,0.640
-1.168,-0.967,0.727
-1.272,-0.969,0.719
-1.229,-1.093,0.547
-1.130,-1.280,0.243
-1.045,-1.429,-0.028
-0.975,-1.449,-0.058
-0.893,-1.319,0.203
-0.812,-1.090,0.541
-0.781,-0.856,0.637
-0.844,-0.686,0.376
-1.010,-0.597,-0.010
-1.258,-0.549,-0.148
-1.561,-0.497,0.122
-1.862,-0.425,0.605
-2.080,-0.363,0.963
-2.148,-0.349,1.044
-2.068,-0.391,0.982
-1.919,-0.447,1.016
-1.788,-0.459,1.221
-1.710,-0.411,1.432
-1.659,-0.342,1.412
-1.584,-0.308,1.091
-1.439,-0.321,0.656
-1.192,-0.356,0.400
-0.853,-0.388,0.455
-0.527,-0.416,0.664
-0.398,-0.441,0.715
-0.626,-0.427,0.437
-1.200,-0.329,-0.036
-1.925,-0.162,-0.380
-2.549,-0.026,-0.367
-2.944,-0.030,-0.023
-3.164,-0.200,0.462
-3.323,-0.460,0.929
-3.454,-0.708,1.303
-3.460,-0.925,1.497
-3.217,-1.158,1.365
-2.697,-1.440,0.850
-2.016,-1.715,0.176
-1.363,-1.865,-0.203
-0.903,-1.813,0.056
-0.725,-1.596,0.850
-0.839,-1.331,1.650
-1.196,-1.128,1.919
-1.698,-1.001,1.540
-2.206,-0.881,0.878
-2.572,-0.702,0.442
-2.704,-0.478,0.457
-2.612,-0.298,0.728
-2.399,-0.237,0.873
-2.188,-0.270,0.692
-2.041,-0.270,0.321
-1.939,-0.125,0.068
-1.826,0.158,0.095
-1.677,0.451,0.270
-1.530,0.615,0.323
-1.450,0.621,0.165
-1.468,0.558,0.005
-1.541,0.537,0.128
-1.579,0.600,0.549
-1.507,0.708,0.937
-1.332,0.818,0.925
-1.140,0.945,0.498
-1.040,1.129,0.044
-1.085,1.365,-0.014
-1.241,1.563,0.387
-1.426,1.616,0.911
-1.585,1.500,1.147
-1.721,1.309,0.958
-1.852,1.176,0.524
-1.959,1.140,0.124
-1.999,1.114,-0.076
-1.962,0.986,-0.077
-1.913,0.745,0.022
-1.957,0.495,0.097
-2.149,0.330,0.046
-2.453,0.207,-0.151
-2.783,-0.005,-0.394
-3.077,-0.375,-0.520
-3.312,-0.804,-0.446
-3.453,-1.099,-0.246
-3.422,-1.158,-0.087
-3.157,-1.047,-0.050
-2.703,-0.906,-0.062
-2.233,-0.819,-0.011
-1.928,-0.803,0.116
-1.831,-0.878,0.223
-1.816,-1.084,0.223
-1.732,-1.379,0.155
-1.569,-1.560,0.133
-1.461,-1.374,0.212
-1.522,-0.763,0.342
-1.694,0.018,0.432
-1.773,0.576,0.462
-1.603,0.700,0.469
-1.229,0.515,0.458
-0.848,0.318,0.364
-0.608,0.283,0.130
-0.492,0.334,-0.173
-0.389,0.293,-0.358
-0.248,0.106,-0.272
-0.148,-0.107,0.037
-0.181,-0.196,0.331
-0.325,-0.140,0.375
-0.447,-0.042,0.142
-0.433,-0.004,-0.164
-0.310,-0.047,-0.294
-0.203,-0.124,-0.167
-0.201,-0.196,0.071
-0.280,-0.246,0.203
-0.359,-0.240,0.143
-0.419,-0.135,-0.014
-0.512,0.076,-0.096
-0.668,0.324,-0.032
-0.820,0.493,0.106
-0.842,0.510,0.180
-0.674,0.398,0.119
-0.385,0.251,-0.037
-0.116,0.166,-0.189
0.041,0.212,-0.258
0.091,0.413,-0.217
0.099,0.749,-0.083
0.107,1.142,0.113
0.107,1.470,0.334
0.066,1.627,0.522
-0.038,1.575,0.618
-0.184,1.359,0.596
-0.306,1.054,0.489
-0.326,0.724,0.379
-0.202,0.416,0.342
0.011,0.193,0.390
0.188,0.138,0.480
0.220,0.297,0.560
0.104,0.616,0.615
-0.054,0.950,0.660
-0.128,1.155,0.697
-0.075,1.184,0.705
0.046,1.086,0.668
0.139,0.938,0.591
0.143,0.786,0.499
0.068,0.649,0.405
-0.034,0.560,0.314
-0.108,0.546,0.245
-0.121,0.577,0.220
-0.073,0.567,0.238
0.014,0.449,0.268
0.116,0.268,0.294
0.229,0.151,0.355
0.379,0.196,0.510
0.596,0.379,0.747
0.869,0.594,0.958
1.125,0.766,1.024
1.255,0.905,0.927
1.190,1.052,0.771
0.959,1.202,0.666
0.674,1.316,0.619
0.450,1.384,0.541
0.339,1.438,0.367
0.334,1.492,0.153
0.412,1.494,0.050
0.559,1.367,0.170
0.747,1.117,0.469
0.910,0.857,0.759
0.971,0.714,0.847
0.909,0.706,0.684
0.776,0.735,0.380
0.636,0.684,0.114
0.498,0.540,-0.014
0.312,0.379,-0.018
0.048,0.272,0.012
-0.241,0.218,-0.004
-0.442,0.172,-0.110
-0.464,0.126,-0.306
-0.314,0.120,-0.535
-0.075,0.180,-0.688
0.148,0.266,-0.656
0.300,0.281,-0.427
0.378,0.169,-0.128
0.423,-0.034,0.063
0.487,-0.226,0.061
0.615,-0.313,-0.052
0.829,-0.257,-0.107
1.115,-0.083,0.010
1.416,0.153,0.271
1.657,0.382,0.532
1.768,0.551,0.646
1.715,0.651,0.554
1.530,0.721,0.316
1.280,0.814,0.060
1.028,0.943,-0.106
0.802,1.065,-0.164
0.599,1.125,-0.165
0.425,1.109,-0.162
0.319,1.061,-0.163
0.337,1.039,-0.168
0.491,1.047,-0.198
0.740,1.030,-0.284
1.010,0.917,-0.402
1.240,0.687,-0.468
1.401,0.399,-0.412
1.498,0.159,-0.257
1.545,0.050,-0.086
1.564,0.072,0.054
1.561,0.134,0.184
1.522,0.122,0.311
1.404,-0.014,0.366
1.184,-0.194,0.274
0.900,-0.258,0.080
0.642,-0.089,-0.035
0.496,0.275,0.068
0.477,0.642,0.332
0.533,0.811,0.551
0.612,0.731,0.584
0.713,0.537,0.489
0.878,0.428,0.432
1.119,0.497,0.491
1.378,0.681,0.585
1.547,0.840,0.588
1.551,0.877,0.468
1.399,0.785,0.300
